entidad,pais_de_origen,anio,trimestre,fecha,millones_de_dolares
Tlaxcala,Chile,2017,2,2017-06-01,0
Tlaxcala,"China, República Popular de",2017,2,2017-06-01,0
Tlaxcala,Colombia,2017,2,2017-06-01,0.029438720000000005
Tlaxcala,"Corea, República de",2017,2,2017-06-01,0
Tlaxcala,Dinamarca,2017,2,2017-06-01,0
Tlaxcala,El Salvador,2017,2,2017-06-01,0
Tlaxcala,España,2017,2,2017-06-01,1.5135849899999998
Tlaxcala,Estados Unidos de América,2017,2,2017-06-01,13.64865861
Tlaxcala,Federación de Rusia,2017,2,2017-06-01,0
Tlaxcala,Francia,2017,2,2017-06-01,2.5424764999999998
Tlaxcala,Hong Kong,2017,2,2017-06-01,0
Tlaxcala,India,2017,2,2017-06-01,0
Tlaxcala,Italia,2017,2,2017-06-01,0
Tlaxcala,Japón,2017,2,2017-06-01,0
Tlaxcala,Luxemburgo,2017,2,2017-06-01,0
Tlaxcala,Malasia,2017,2,2017-06-01,0
Tlaxcala,Noruega,2017,2,2017-06-01,0
Tlaxcala,Países Bajos,2017,2,2017-06-01,0
Tlaxcala,Panamá,2017,2,2017-06-01,0
Tlaxcala,Perú,2017,2,2017-06-01,0
Tlaxcala,Polonia,2017,2,2017-06-01,0
Tlaxcala,Portugal,2017,2,2017-06-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2017,2,2017-06-01,0.24142866000000002
Tlaxcala,Singapur,2017,2,2017-06-01,0
Tlaxcala,Suecia,2017,2,2017-06-01,0
Tlaxcala,Suiza,2017,2,2017-06-01,0
Tlaxcala,Taiwán,2017,2,2017-06-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2017,2,2017-06-01,0
Tlaxcala,Otros países,2017,2,2017-06-01,0.1300673
Tlaxcala,Alemania,2017,3,2017-09-01,-2.6305449899999997
Tlaxcala,Argentina,2017,3,2017-09-01,0
Tlaxcala,Australia,2017,3,2017-09-01,52.858453049999994
Tlaxcala,Austria,2017,3,2017-09-01,4.5553303500000002
Tlaxcala,Bélgica,2017,3,2017-09-01,-0.058615010000000002
Tlaxcala,Brasil,2017,3,2017-09-01,0
Tlaxcala,Canadá,2017,3,2017-09-01,0
Tlaxcala,Chile,2017,3,2017-09-01,0
Tlaxcala,"China, República Popular de",2017,3,2017-09-01,0.0028055799999999998
Tlaxcala,Colombia,2017,3,2017-09-01,0
Tlaxcala,"Corea, República de",2017,3,2017-09-01,0
Tlaxcala,Dinamarca,2017,3,2017-09-01,0
Tlaxcala,El Salvador,2017,3,2017-09-01,0
Tlaxcala,España,2017,3,2017-09-01,-1.4500893100000001
Tlaxcala,Estados Unidos de América,2017,3,2017-09-01,9.098362100000017
Tlaxcala,Federación de Rusia,2017,3,2017-09-01,0
Tlaxcala,Francia,2017,3,2017-09-01,0
Tlaxcala,Hong Kong,2017,3,2017-09-01,0
Tlaxcala,India,2017,3,2017-09-01,0
Tlaxcala,Italia,2017,3,2017-09-01,0
Tlaxcala,Japón,2017,3,2017-09-01,0
Tlaxcala,Luxemburgo,2017,3,2017-09-01,0
Tlaxcala,Malasia,2017,3,2017-09-01,0
Tlaxcala,Noruega,2017,3,2017-09-01,0
Tlaxcala,Países Bajos,2017,3,2017-09-01,0
Tlaxcala,Panamá,2017,3,2017-09-01,0
Tlaxcala,Perú,2017,3,2017-09-01,0
Tlaxcala,Polonia,2017,3,2017-09-01,0
Tlaxcala,Portugal,2017,3,2017-09-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2017,3,2017-09-01,0.011216370000000002
Tlaxcala,Singapur,2017,3,2017-09-01,0
Tlaxcala,Suecia,2017,3,2017-09-01,0
Tlaxcala,Suiza,2017,3,2017-09-01,0
Tlaxcala,Taiwán,2017,3,2017-09-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2017,3,2017-09-01,0
Tlaxcala,Otros países,2017,3,2017-09-01,0.29255356999999999
Tlaxcala,Alemania,2017,4,2017-12-01,9.9068097999999996
Tlaxcala,Argentina,2017,4,2017-12-01,0
Tlaxcala,Australia,2017,4,2017-12-01,0
Tlaxcala,Austria,2017,4,2017-12-01,-13.769717760000001
Tlaxcala,Bélgica,2017,4,2017-12-01,4.0958641399999998
Tlaxcala,Brasil,2017,4,2017-12-01,0
Tlaxcala,Canadá,2017,4,2017-12-01,0.046282249999999997
Tlaxcala,Chile,2017,4,2017-12-01,0
Tlaxcala,"China, República Popular de",2017,4,2017-12-01,0
Tlaxcala,Colombia,2017,4,2017-12-01,0
Tlaxcala,"Corea, República de",2017,4,2017-12-01,0
Tlaxcala,Dinamarca,2017,4,2017-12-01,0
Tlaxcala,El Salvador,2017,4,2017-12-01,0
Tlaxcala,España,2017,4,2017-12-01,7.2411157300000006
Tlaxcala,Estados Unidos de América,2017,4,2017-12-01,2.1012953399999992
Tlaxcala,Federación de Rusia,2017,4,2017-12-01,0
Tlaxcala,Francia,2017,4,2017-12-01,-14.409276630000001
Tlaxcala,Hong Kong,2017,4,2017-12-01,0
Tlaxcala,India,2017,4,2017-12-01,0
Tlaxcala,Italia,2017,4,2017-12-01,0
Tlaxcala,Japón,2017,4,2017-12-01,0
Tlaxcala,Luxemburgo,2017,4,2017-12-01,0
Tlaxcala,Malasia,2017,4,2017-12-01,0
Tlaxcala,Noruega,2017,4,2017-12-01,0
Tlaxcala,Países Bajos,2017,4,2017-12-01,0
Tlaxcala,Panamá,2017,4,2017-12-01,0
Tlaxcala,Perú,2017,4,2017-12-01,0
Tlaxcala,Polonia,2017,4,2017-12-01,0
Tlaxcala,Portugal,2017,4,2017-12-01,9.8424634300000005
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2017,4,2017-12-01,-0.0026347499999999999
Tlaxcala,Singapur,2017,4,2017-12-01,0
Tlaxcala,Suecia,2017,4,2017-12-01,0
Tlaxcala,Suiza,2017,4,2017-12-01,0
Tlaxcala,Taiwán,2017,4,2017-12-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2017,4,2017-12-01,0
Tlaxcala,Otros países,2017,4,2017-12-01,0
Tlaxcala,Alemania,2018,1,2018-03-01,4.7720044699999997
Tlaxcala,Argentina,2018,1,2018-03-01,0
Tlaxcala,Australia,2018,1,2018-03-01,30.280808789999998
Tlaxcala,Austria,2018,1,2018-03-01,0
Tlaxcala,Bélgica,2018,1,2018-03-01,0
Tlaxcala,Brasil,2018,1,2018-03-01,0.031631859999999998
Tlaxcala,Canadá,2018,1,2018-03-01,0.27765726000000002
Tlaxcala,Chile,2018,1,2018-03-01,0
Tlaxcala,"China, República Popular de",2018,1,2018-03-01,0
Tlaxcala,Colombia,2018,1,2018-03-01,0
Tlaxcala,"Corea, República de",2018,1,2018-03-01,0
Tlaxcala,Dinamarca,2018,1,2018-03-01,0
Tlaxcala,El Salvador,2018,1,2018-03-01,0
Tlaxcala,España,2018,1,2018-03-01,4.9724065399999997
Tlaxcala,Estados Unidos de América,2018,1,2018-03-01,58.048358999999998
Tlaxcala,Federación de Rusia,2018,1,2018-03-01,0
Tlaxcala,Francia,2018,1,2018-03-01,0
Tlaxcala,Hong Kong,2018,1,2018-03-01,2.4830329100000004
Tlaxcala,India,2018,1,2018-03-01,0
Tlaxcala,Italia,2018,1,2018-03-01,0
Tlaxcala,Japón,2018,1,2018-03-01,0
Tlaxcala,Luxemburgo,2018,1,2018-03-01,0
Tlaxcala,Malasia,2018,1,2018-03-01,0
Tlaxcala,Noruega,2018,1,2018-03-01,0
Tlaxcala,Países Bajos,2018,1,2018-03-01,0
Tlaxcala,Panamá,2018,1,2018-03-01,0
Tlaxcala,Perú,2018,1,2018-03-01,0
Tlaxcala,Polonia,2018,1,2018-03-01,0
Tlaxcala,Portugal,2018,1,2018-03-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2018,1,2018-03-01,0.81880643999999991
Tlaxcala,Singapur,2018,1,2018-03-01,0
Tlaxcala,Suecia,2018,1,2018-03-01,0
Tlaxcala,Suiza,2018,1,2018-03-01,0
Tlaxcala,Taiwán,2018,1,2018-03-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2018,1,2018-03-01,0
Tlaxcala,Otros países,2018,1,2018-03-01,0.01027115
Tlaxcala,Alemania,2018,2,2018-06-01,3.9524391299999992
Tlaxcala,Argentina,2018,2,2018-06-01,0
Tlaxcala,Australia,2018,2,2018-06-01,6.5794652200000003
Tlaxcala,Austria,2018,2,2018-06-01,0
Tlaxcala,Bélgica,2018,2,2018-06-01,0.053892099999999998
Tlaxcala,Brasil,2018,2,2018-06-01,0.030576509999999998
Tlaxcala,Canadá,2018,2,2018-06-01,5.96975503
Tlaxcala,Chile,2018,2,2018-06-01,0
Tlaxcala,"China, República Popular de",2018,2,2018-06-01,0
Tlaxcala,Colombia,2018,2,2018-06-01,0
Tlaxcala,"Corea, República de",2018,2,2018-06-01,0
Tlaxcala,Dinamarca,2018,2,2018-06-01,0
Tlaxcala,El Salvador,2018,2,2018-06-01,0
Tlaxcala,España,2018,2,2018-06-01,-9.4973495599999982
Tlaxcala,Estados Unidos de América,2018,2,2018-06-01,22.44086192
Tlaxcala,Federación de Rusia,2018,2,2018-06-01,0
Tlaxcala,Francia,2018,2,2018-06-01,10.99383862
Tlaxcala,Hong Kong,2018,2,2018-06-01,0
Tlaxcala,India,2018,2,2018-06-01,0
Tlaxcala,Italia,2018,2,2018-06-01,0
Tlaxcala,Japón,2018,2,2018-06-01,0.44923208000000003
Tlaxcala,Luxemburgo,2018,2,2018-06-01,0
Tlaxcala,Malasia,2018,2,2018-06-01,0
Tlaxcala,Noruega,2018,2,2018-06-01,0
Tlaxcala,Países Bajos,2018,2,2018-06-01,-1.5458021200000001
Tlaxcala,Panamá,2018,2,2018-06-01,0
Tlaxcala,Perú,2018,2,2018-06-01,0
Tlaxcala,Polonia,2018,2,2018-06-01,0
Tlaxcala,Portugal,2018,2,2018-06-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2018,2,2018-06-01,0
Tlaxcala,Singapur,2018,2,2018-06-01,0
Tlaxcala,Suecia,2018,2,2018-06-01,0
Tlaxcala,Suiza,2018,2,2018-06-01,0
Tlaxcala,Taiwán,2018,2,2018-06-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2018,2,2018-06-01,0
Tlaxcala,Otros países,2018,2,2018-06-01,0
Tlaxcala,Alemania,2018,3,2018-09-01,2.8129480299999994
Tlaxcala,Argentina,2018,3,2018-09-01,0
Tlaxcala,Australia,2018,3,2018-09-01,0
Tlaxcala,Austria,2018,3,2018-09-01,0
Tlaxcala,Bélgica,2018,3,2018-09-01,-0.0060798900000000001
Tlaxcala,Brasil,2018,3,2018-09-01,0.031277569999999998
Tlaxcala,Canadá,2018,3,2018-09-01,0.85252968000000007
Tlaxcala,Chile,2018,3,2018-09-01,0
Tlaxcala,"China, República Popular de",2018,3,2018-09-01,0
Tlaxcala,Colombia,2018,3,2018-09-01,0
Tlaxcala,"Corea, República de",2018,3,2018-09-01,0
Tlaxcala,Dinamarca,2018,3,2018-09-01,0
Tlaxcala,El Salvador,2018,3,2018-09-01,0
Tlaxcala,España,2018,3,2018-09-01,-10.782689250000001
Tlaxcala,Estados Unidos de América,2018,3,2018-09-01,-7.8877076600000002
Tlaxcala,Federación de Rusia,2018,3,2018-09-01,0
Tlaxcala,Francia,2018,3,2018-09-01,5.2621260600000035
Tlaxcala,Hong Kong,2018,3,2018-09-01,0
Tlaxcala,India,2018,3,2018-09-01,0
Tlaxcala,Italia,2018,3,2018-09-01,0.31966985999999997
Tlaxcala,Japón,2018,3,2018-09-01,0.45953209
Tlaxcala,Luxemburgo,2018,3,2018-09-01,0
Tlaxcala,Malasia,2018,3,2018-09-01,0
Tlaxcala,Noruega,2018,3,2018-09-01,0
Tlaxcala,Países Bajos,2018,3,2018-09-01,0
Tlaxcala,Panamá,2018,3,2018-09-01,0
Tlaxcala,Perú,2018,3,2018-09-01,0
Tlaxcala,Polonia,2018,3,2018-09-01,0
Tlaxcala,Portugal,2018,3,2018-09-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2018,3,2018-09-01,0.0063189399999999995
Tlaxcala,Singapur,2018,3,2018-09-01,0
Tlaxcala,Suecia,2018,3,2018-09-01,0
Tlaxcala,Suiza,2018,3,2018-09-01,0
Tlaxcala,Taiwán,2018,3,2018-09-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2018,3,2018-09-01,0
Tlaxcala,Otros países,2018,3,2018-09-01,0
Tlaxcala,Alemania,2018,4,2018-12-01,-6.7549775200000006
Tlaxcala,Argentina,2018,4,2018-12-01,0
Tlaxcala,Australia,2018,4,2018-12-01,0
Tlaxcala,Austria,2018,4,2018-12-01,1.5815443899999999
Tlaxcala,Bélgica,2018,4,2018-12-01,0
Tlaxcala,Brasil,2018,4,2018-12-01,0.02996826
Tlaxcala,Canadá,2018,4,2018-12-01,3.1297520099999998
Tlaxcala,Chile,2018,4,2018-12-01,0
Tlaxcala,"China, República Popular de",2018,4,2018-12-01,0
Tlaxcala,Colombia,2018,4,2018-12-01,0
Tlaxcala,"Corea, República de",2018,4,2018-12-01,0
Tlaxcala,Dinamarca,2018,4,2018-12-01,0
Tlaxcala,El Salvador,2018,4,2018-12-01,0
Tlaxcala,España,2018,4,2018-12-01,1.588077
Tlaxcala,Estados Unidos de América,2018,4,2018-12-01,7.8303494400000009
Tlaxcala,Federación de Rusia,2018,4,2018-12-01,0
Tlaxcala,Francia,2018,4,2018-12-01,2.2497686800000003
Tlaxcala,Hong Kong,2018,4,2018-12-01,0
Tlaxcala,India,2018,4,2018-12-01,0
Tlaxcala,Italia,2018,4,2018-12-01,0
Tlaxcala,Japón,2018,4,2018-12-01,0
Tlaxcala,Luxemburgo,2018,4,2018-12-01,1.2120416299999999
Tlaxcala,Malasia,2018,4,2018-12-01,0
Tlaxcala,Noruega,2018,4,2018-12-01,0
Tlaxcala,Países Bajos,2018,4,2018-12-01,0
Tlaxcala,Panamá,2018,4,2018-12-01,0
Tlaxcala,Perú,2018,4,2018-12-01,0
Tlaxcala,Polonia,2018,4,2018-12-01,0
Tlaxcala,Portugal,2018,4,2018-12-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2018,4,2018-12-01,0
Tlaxcala,Singapur,2018,4,2018-12-01,0
Tlaxcala,Suecia,2018,4,2018-12-01,0
Tlaxcala,Suiza,2018,4,2018-12-01,0
Tlaxcala,Taiwán,2018,4,2018-12-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2018,4,2018-12-01,0
Tlaxcala,Otros países,2018,4,2018-12-01,0
Tlaxcala,Alemania,2019,1,2019-03-01,2.9662327500000001
Tlaxcala,Argentina,2019,1,2019-03-01,0
Tlaxcala,Australia,2019,1,2019-03-01,20.699894649999997
Tlaxcala,Austria,2019,1,2019-03-01,0
Tlaxcala,Bélgica,2019,1,2019-03-01,4.9658559899999997
Tlaxcala,Brasil,2019,1,2019-03-01,0
Tlaxcala,Canadá,2019,1,2019-03-01,9.9578390399999996
Tlaxcala,Chile,2019,1,2019-03-01,0
Tlaxcala,"China, República Popular de",2019,1,2019-03-01,1.94478734
Tlaxcala,Colombia,2019,1,2019-03-01,0
Tlaxcala,"Corea, República de",2019,1,2019-03-01,0
Tlaxcala,Dinamarca,2019,1,2019-03-01,0
Tlaxcala,El Salvador,2019,1,2019-03-01,0
Tlaxcala,España,2019,1,2019-03-01,4.9511475099999993
Tlaxcala,Estados Unidos de América,2019,1,2019-03-01,55.506661610000023
Tlaxcala,Federación de Rusia,2019,1,2019-03-01,0
Tlaxcala,Francia,2019,1,2019-03-01,4.7526369100000005
Tlaxcala,Hong Kong,2019,1,2019-03-01,0
Tlaxcala,India,2019,1,2019-03-01,0
Tlaxcala,Italia,2019,1,2019-03-01,32.017671770000007
Tlaxcala,Japón,2019,1,2019-03-01,-3.8541735299999997
Tlaxcala,Luxemburgo,2019,1,2019-03-01,0
Tlaxcala,Malasia,2019,1,2019-03-01,0
Tlaxcala,Noruega,2019,1,2019-03-01,0
Tlaxcala,Países Bajos,2019,1,2019-03-01,0
Tlaxcala,Panamá,2019,1,2019-03-01,0
Tlaxcala,Perú,2019,1,2019-03-01,0
Tlaxcala,Polonia,2019,1,2019-03-01,0
Tlaxcala,Portugal,2019,1,2019-03-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2019,1,2019-03-01,1.0964656500000001
Tlaxcala,Singapur,2019,1,2019-03-01,0
Tlaxcala,Suecia,2019,1,2019-03-01,0
Tlaxcala,Suiza,2019,1,2019-03-01,-1.0135769699999999
Tlaxcala,Taiwán,2019,1,2019-03-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2019,1,2019-03-01,0
Tlaxcala,Otros países,2019,1,2019-03-01,0.021176919999999998
Tlaxcala,Alemania,2019,2,2019-06-01,-1.6492523500000003
Tlaxcala,Argentina,2019,2,2019-06-01,0
Tlaxcala,Australia,2019,2,2019-06-01,1.48037913
Tlaxcala,Austria,2019,2,2019-06-01,0
Tlaxcala,Bélgica,2019,2,2019-06-01,0.0084860200000000021
Tlaxcala,Brasil,2019,2,2019-06-01,0
Tlaxcala,Canadá,2019,2,2019-06-01,7.8654978799999986
Tlaxcala,Chile,2019,2,2019-06-01,0
Tlaxcala,"China, República Popular de",2019,2,2019-06-01,0
Tlaxcala,Colombia,2019,2,2019-06-01,0
Tlaxcala,"Corea, República de",2019,2,2019-06-01,0
Tlaxcala,Dinamarca,2019,2,2019-06-01,0
Tlaxcala,El Salvador,2019,2,2019-06-01,0
Tlaxcala,España,2019,2,2019-06-01,-3.2672073500000014
Tlaxcala,Estados Unidos de América,2019,2,2019-06-01,13.361044619999999
Tlaxcala,Federación de Rusia,2019,2,2019-06-01,0
Tlaxcala,Francia,2019,2,2019-06-01,1.1103278599999999
Tlaxcala,Hong Kong,2019,2,2019-06-01,0
Tlaxcala,India,2019,2,2019-06-01,0
Tlaxcala,Italia,2019,2,2019-06-01,34.728697439999998
Tlaxcala,Japón,2019,2,2019-06-01,-0.91152594999999992
Tlaxcala,Luxemburgo,2019,2,2019-06-01,0
Tlaxcala,Malasia,2019,2,2019-06-01,0
Tlaxcala,Noruega,2019,2,2019-06-01,0
Tlaxcala,Países Bajos,2019,2,2019-06-01,2.1955847799999999
Tlaxcala,Panamá,2019,2,2019-06-01,0
Tlaxcala,Perú,2019,2,2019-06-01,0
Tlaxcala,Polonia,2019,2,2019-06-01,0
Tlaxcala,Portugal,2019,2,2019-06-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2019,2,2019-06-01,0
Tlaxcala,Singapur,2019,2,2019-06-01,0
Tlaxcala,Suecia,2019,2,2019-06-01,0.0026138400000000001
Tlaxcala,Suiza,2019,2,2019-06-01,-1.9804462300000001
Tlaxcala,Taiwán,2019,2,2019-06-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2019,2,2019-06-01,0
Tlaxcala,Otros países,2019,2,2019-06-01,0
Tlaxcala,Alemania,2019,3,2019-09-01,12.72406041
Tlaxcala,Argentina,2019,3,2019-09-01,5.0970000000000002e-05
Tlaxcala,Australia,2019,3,2019-09-01,0
Tlaxcala,Austria,2019,3,2019-09-01,0
Tlaxcala,Bélgica,2019,3,2019-09-01,0
Tlaxcala,Brasil,2019,3,2019-09-01,0
Tlaxcala,Canadá,2019,3,2019-09-01,8.266295379999999
Tlaxcala,Chile,2019,3,2019-09-01,0
Tlaxcala,"China, República Popular de",2019,3,2019-09-01,0
Tlaxcala,Colombia,2019,3,2019-09-01,0
Tlaxcala,"Corea, República de",2019,3,2019-09-01,0
Tlaxcala,Dinamarca,2019,3,2019-09-01,0
Tlaxcala,El Salvador,2019,3,2019-09-01,0
Tlaxcala,España,2019,3,2019-09-01,5.3276616118120979
Tlaxcala,Estados Unidos de América,2019,3,2019-09-01,-13.043338189999997
Tlaxcala,Federación de Rusia,2019,3,2019-09-01,0
Tlaxcala,Francia,2019,3,2019-09-01,0
Tlaxcala,Hong Kong,2019,3,2019-09-01,0
Tlaxcala,India,2019,3,2019-09-01,0
Tlaxcala,Italia,2019,3,2019-09-01,93.92586292
Tlaxcala,Japón,2019,3,2019-09-01,0
Tlaxcala,Luxemburgo,2019,3,2019-09-01,0
Tlaxcala,Malasia,2019,3,2019-09-01,0
Tlaxcala,Noruega,2019,3,2019-09-01,0
Tlaxcala,Países Bajos,2019,3,2019-09-01,0
Tlaxcala,Panamá,2019,3,2019-09-01,0
Tlaxcala,Perú,2019,3,2019-09-01,0
Tlaxcala,Polonia,2019,3,2019-09-01,0
Tlaxcala,Portugal,2019,3,2019-09-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2019,3,2019-09-01,-0.17290572999999998
Tlaxcala,Singapur,2019,3,2019-09-01,0
Tlaxcala,Suecia,2019,3,2019-09-01,0
Tlaxcala,Suiza,2019,3,2019-09-01,0
Tlaxcala,Taiwán,2019,3,2019-09-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2019,3,2019-09-01,0
Tlaxcala,Otros países,2019,3,2019-09-01,1.426668
Tlaxcala,Alemania,2019,4,2019-12-01,3.9579164099999997
Tlaxcala,Argentina,2019,4,2019-12-01,0
Tlaxcala,Australia,2019,4,2019-12-01,0
Tlaxcala,Austria,2019,4,2019-12-01,0
Tlaxcala,Bélgica,2019,4,2019-12-01,4.812202730000001
Tlaxcala,Brasil,2019,4,2019-12-01,0
Tlaxcala,Canadá,2019,4,2019-12-01,12.537929500000001
Tlaxcala,Chile,2019,4,2019-12-01,0
Tlaxcala,"China, República Popular de",2019,4,2019-12-01,0
Tlaxcala,Colombia,2019,4,2019-12-01,0
Tlaxcala,"Corea, República de",2019,4,2019-12-01,0
Tlaxcala,Dinamarca,2019,4,2019-12-01,0
Tlaxcala,El Salvador,2019,4,2019-12-01,0
Tlaxcala,España,2019,4,2019-12-01,0.5785141199999998
Tlaxcala,Estados Unidos de América,2019,4,2019-12-01,7.1899955799999953
Tlaxcala,Federación de Rusia,2019,4,2019-12-01,0
Tlaxcala,Francia,2019,4,2019-12-01,0
Tlaxcala,Hong Kong,2019,4,2019-12-01,0
Tlaxcala,India,2019,4,2019-12-01,0
Tlaxcala,Italia,2019,4,2019-12-01,18.3477605
Tlaxcala,Japón,2019,4,2019-12-01,2.88568515
Tlaxcala,Luxemburgo,2019,4,2019-12-01,0
Tlaxcala,Malasia,2019,4,2019-12-01,0
Tlaxcala,Noruega,2019,4,2019-12-01,0
Tlaxcala,Países Bajos,2019,4,2019-12-01,0
Tlaxcala,Panamá,2019,4,2019-12-01,0
Tlaxcala,Perú,2019,4,2019-12-01,0
Tlaxcala,Polonia,2019,4,2019-12-01,0
Tlaxcala,Portugal,2019,4,2019-12-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2019,4,2019-12-01,0
Tlaxcala,Singapur,2019,4,2019-12-01,0
Tlaxcala,Suecia,2019,4,2019-12-01,0
Tlaxcala,Suiza,2019,4,2019-12-01,0
Tlaxcala,Taiwán,2019,4,2019-12-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2019,4,2019-12-01,0
Tlaxcala,Otros países,2019,4,2019-12-01,0
Tlaxcala,Alemania,2020,1,2020-03-01,-0.037566019999999867
Tlaxcala,Argentina,2020,1,2020-03-01,0
Tlaxcala,Australia,2020,1,2020-03-01,24.241022999999998
Tlaxcala,Austria,2020,1,2020-03-01,2.0931989500000001
Tlaxcala,Bélgica,2020,1,2020-03-01,1.8470882199999998
Tlaxcala,Brasil,2020,1,2020-03-01,0.01498559
Tlaxcala,Canadá,2020,1,2020-03-01,6.9497953900000002
Tlaxcala,Chile,2020,1,2020-03-01,0.30208077999999999
Tlaxcala,"China, República Popular de",2020,1,2020-03-01,0
Tlaxcala,Colombia,2020,1,2020-03-01,0.05845881
Tlaxcala,"Corea, República de",2020,1,2020-03-01,0
Tlaxcala,Dinamarca,2020,1,2020-03-01,0
Tlaxcala,El Salvador,2020,1,2020-03-01,0
Tlaxcala,España,2020,1,2020-03-01,21.530307179999994
Tlaxcala,Estados Unidos de América,2020,1,2020-03-01,16.761490229999996
Tlaxcala,Federación de Rusia,2020,1,2020-03-01,0
Tlaxcala,Francia,2020,1,2020-03-01,0
Tlaxcala,Hong Kong,2020,1,2020-03-01,0
Tlaxcala,India,2020,1,2020-03-01,6.5724462199999998
Tlaxcala,Italia,2020,1,2020-03-01,-5.6208884100000001
Tlaxcala,Japón,2020,1,2020-03-01,0.54966470999999961
Tlaxcala,Luxemburgo,2020,1,2020-03-01,0
Tlaxcala,Malasia,2020,1,2020-03-01,1.2421303799999999
Tlaxcala,Noruega,2020,1,2020-03-01,0
Tlaxcala,Países Bajos,2020,1,2020-03-01,12.66723153
Tlaxcala,Panamá,2020,1,2020-03-01,0
Tlaxcala,Perú,2020,1,2020-03-01,0
Tlaxcala,Polonia,2020,1,2020-03-01,0
Tlaxcala,Portugal,2020,1,2020-03-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2020,1,2020-03-01,1.9946460799999999
Tlaxcala,Singapur,2020,1,2020-03-01,0
Tlaxcala,Suecia,2020,1,2020-03-01,0
Tlaxcala,Suiza,2020,1,2020-03-01,0
Tlaxcala,Taiwán,2020,1,2020-03-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2020,1,2020-03-01,0
Tlaxcala,Otros países,2020,1,2020-03-01,0.018229749999999999
Tlaxcala,Alemania,2020,2,2020-06-01,2.9057092600000001
Tlaxcala,Argentina,2020,2,2020-06-01,0
Tlaxcala,Australia,2020,2,2020-06-01,0
Tlaxcala,Austria,2020,2,2020-06-01,-2.0268305
Tlaxcala,Bélgica,2020,2,2020-06-01,-0.78447374000000014
Tlaxcala,Brasil,2020,2,2020-06-01,0
Tlaxcala,Canadá,2020,2,2020-06-01,103.95056765
Tlaxcala,Chile,2020,2,2020-06-01,0.10065052999999999
Tlaxcala,"China, República Popular de",2020,2,2020-06-01,0
Tlaxcala,Colombia,2020,2,2020-06-01,-0.021359060000000003
Tlaxcala,"Corea, República de",2020,2,2020-06-01,0
Tlaxcala,Dinamarca,2020,2,2020-06-01,0
Tlaxcala,El Salvador,2020,2,2020-06-01,0
Tlaxcala,España,2020,2,2020-06-01,12.351529510000002
Tlaxcala,Estados Unidos de América,2020,2,2020-06-01,2.9171093299999993
Tlaxcala,Federación de Rusia,2020,2,2020-06-01,0
Tlaxcala,Francia,2020,2,2020-06-01,0
Tlaxcala,Hong Kong,2020,2,2020-06-01,0
Tlaxcala,India,2020,2,2020-06-01,3.3255575299999998
Tlaxcala,Italia,2020,2,2020-06-01,125.10533912
Tlaxcala,Japón,2020,2,2020-06-01,1.20574878
Tlaxcala,Luxemburgo,2020,2,2020-06-01,0
Tlaxcala,Malasia,2020,2,2020-06-01,0.98328005000000007
Tlaxcala,Noruega,2020,2,2020-06-01,0
Tlaxcala,Países Bajos,2020,2,2020-06-01,0
Tlaxcala,Panamá,2020,2,2020-06-01,0
Tlaxcala,Perú,2020,2,2020-06-01,0
Tlaxcala,Polonia,2020,2,2020-06-01,0
Tlaxcala,Portugal,2020,2,2020-06-01,0
Tlaxcala,Reino Unido de la Gran Bretaña e Irlanda del Norte,2020,2,2020-06-01,0
Tlaxcala,Singapur,2020,2,2020-06-01,0
Tlaxcala,Suecia,2020,2,2020-06-01,0
Tlaxcala,Suiza,2020,2,2020-06-01,0
Tlaxcala,Taiwán,2020,2,2020-06-01,0
Tlaxcala,"Venezuela, República Bolivariana de",2020,2,2020-06-01,0
Tlaxcala,Otros países,2020,2,2020-06-01,0
Tlaxcala,Alemania,2020,3,2020-09-01,-5.3208020000000005
